jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|field18:n,  modelParams|sensorParams|encoders|field19:n,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|sensorParams|encoders|field22:n,  modelParams|sensorParams|encoders|field1:n,  modelParams|clParams|alpha,  modelParams|sensorParams|encoders|field23:n,  modelParams|sensorParams|encoders|field3:n,  modelParams|sensorParams|encoders|field5:n,  modelParams|sensorParams|encoders|field21:n,  modelParams|sensorParams|encoders|field2:n,  modelParams|sensorParams|encoders|field12:n,  modelParams|sensorParams|encoders|field6:n,  modelParams|sensorParams|encoders|field20:n,  modelParams|sensorParams|encoders|field4:n,  modelParams|sensorParams|encoders|field24:n,  modelParams|sensorParams|encoders|field8:n,  modelParams|sensorParams|encoders|field10:n,  modelParams|sensorParams|encoders|field7:n,  modelParams|sensorParams|encoders|field16:n,  modelParams|sensorParams|encoders|field9:n,  modelParams|sensorParams|encoders|field11:n,  modelParams|sensorParams|encoders|field15:n,  modelParams|sensorParams|encoders|field13:n,  modelParams|sensorParams|encoders|field17:n,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[0]:window=1000:field=classification,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[0]:window=1000:field=classification, 
1010,  8311,  completed,  eof,  2016-05-24 12:45:24,  2016-05-24 12:46:36,  72,  modelParams|clParams|alpha_0.1.modelParams|sensorParams|encoders|field24:n_521.modelParams|sensorParams|encoders|_classifierInput|n_521,  4000,  None,  None,  521,  None,  None,  0.1,  None,  None,  None,  None,  None,  None,  None,  None,  None,  521,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8312,  completed,  eof,  2016-05-24 12:45:33,  2016-05-24 12:46:51,  78,  modelParams|clParams|alpha_0.1.modelParams|sensorParams|encoders|field3:n_521.modelParams|sensorParams|encoders|_classifierInput|n_521,  4000,  None,  None,  521,  None,  None,  0.1,  None,  521,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8313,  completed,  eof,  2016-05-24 12:45:34,  2016-05-24 12:46:50,  76,  modelParams|sensorParams|encoders|field4:n_521.modelParams|clParams|alpha_0.1.modelParams|sensorParams|encoders|_classifierInput|n_521,  4000,  None,  None,  521,  None,  None,  0.1,  None,  None,  None,  None,  None,  None,  None,  None,  521,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8314,  completed,  eof,  2016-05-24 12:46:12,  2016-05-24 12:47:25,  73,  modelParams|clParams|alpha_0.1.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|sensorParams|encoders|field5:n_521,  4000,  None,  None,  521,  None,  None,  0.1,  None,  None,  521,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8315,  completed,  eof,  2016-05-24 12:46:29,  2016-05-24 12:47:43,  74,  modelParams|sensorParams|encoders|field6:n_521.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|clParams|alpha_0.1,  4000,  None,  None,  521,  None,  None,  0.1,  None,  None,  None,  None,  None,  None,  521,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8316,  completed,  eof,  2016-05-24 12:46:31,  2016-05-24 12:47:46,  75,  modelParams|clParams|alpha_0.1.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|sensorParams|encoders|field7:n_521,  4000,  None,  None,  521,  None,  None,  0.1,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  521,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8317,  completed,  eof,  2016-05-24 12:46:34,  2016-05-24 12:47:51,  77,  modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|clParams|alpha_0.1.modelParams|sensorParams|encoders|field8:n_521,  4000,  None,  None,  521,  None,  None,  0.1,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  521,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8318,  completed,  eof,  2016-05-24 12:46:35,  2016-05-24 12:47:50,  75,  modelParams|sensorParams|encoders|field9:n_521.modelParams|clParams|alpha_0.1.modelParams|sensorParams|encoders|_classifierInput|n_521,  4000,  None,  None,  521,  None,  None,  0.1,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  521,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8319,  completed,  eof,  2016-05-24 12:46:36,  2016-05-24 12:47:49,  73,  modelParams|sensorParams|encoders|field1:n_147.modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|_classifierInput|n_151,  4000,  None,  None,  151,  None,  147,  0.025075,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8320,  completed,  eof,  2016-05-24 12:46:51,  2016-05-24 12:48:01,  70,  modelParams|sensorParams|encoders|field10:n_147.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|clParams|alpha_0.025075,  4000,  None,  None,  151,  None,  None,  0.025075,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  147,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8321,  completed,  eof,  2016-05-24 12:46:51,  2016-05-24 12:48:02,  71,  modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|sensorParams|encoders|field11:n_147,  4000,  None,  None,  151,  None,  None,  0.025075,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  147,  None,  None,  None,  0.0,  0.0, 
1010,  8322,  completed,  eof,  2016-05-24 12:47:26,  2016-05-24 12:48:37,  71,  modelParams|sensorParams|encoders|field12:n_147.modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|_classifierInput|n_151,  4000,  None,  None,  151,  None,  None,  0.025075,  None,  None,  None,  None,  None,  147,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8323,  completed,  eof,  2016-05-24 12:47:44,  2016-05-24 12:48:55,  71,  modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|sensorParams|encoders|field13:n_147,  4000,  None,  None,  151,  None,  None,  0.025075,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  147,  None,  0.0,  0.0, 
1010,  8324,  completed,  eof,  2016-05-24 12:47:47,  2016-05-24 12:48:58,  71,  modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|field15:n_147.modelParams|sensorParams|encoders|_classifierInput|n_151,  4000,  None,  None,  151,  None,  None,  0.025075,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  147,  None,  None,  0.0,  0.0, 
1010,  8325,  completed,  eof,  2016-05-24 12:47:50,  2016-05-24 12:49:01,  71,  modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|field16:n_147,  4000,  None,  None,  151,  None,  None,  0.025075,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  147,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8326,  completed,  eof,  2016-05-24 12:47:51,  2016-05-24 12:49:02,  71,  modelParams|sensorParams|encoders|field17:n_147.modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|_classifierInput|n_151,  4000,  None,  None,  151,  None,  None,  0.025075,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  147,  0.0,  0.0, 
1010,  8327,  completed,  eof,  2016-05-24 12:47:52,  2016-05-24 12:49:02,  70,  modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|sensorParams|encoders|field18:n_147,  4000,  147,  None,  151,  None,  None,  0.025075,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8328,  completed,  eof,  2016-05-24 12:48:02,  2016-05-24 12:49:11,  69,  modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|sensorParams|encoders|field19:n_147,  4000,  None,  147,  151,  None,  None,  0.025075,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8329,  completed,  eof,  2016-05-24 12:48:03,  2016-05-24 12:49:12,  69,  modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|sensorParams|encoders|field2:n_147,  4000,  None,  None,  151,  None,  None,  0.025075,  None,  None,  None,  None,  147,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8330,  completed,  eof,  2016-05-24 12:48:37,  2016-05-24 12:49:47,  70,  modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|sensorParams|encoders|field20:n_147,  4000,  None,  None,  151,  None,  None,  0.025075,  None,  None,  None,  None,  None,  None,  None,  147,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8331,  completed,  eof,  2016-05-24 12:48:56,  2016-05-24 12:50:10,  74,  modelParams|sensorParams|encoders|field21:n_147.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|clParams|alpha_0.025075,  4000,  None,  None,  151,  None,  None,  0.025075,  None,  None,  None,  147,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8332,  completed,  eof,  2016-05-24 12:48:59,  2016-05-24 12:50:08,  69,  modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|sensorParams|encoders|field22:n_147,  4000,  None,  None,  151,  147,  None,  0.025075,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8333,  completed,  eof,  2016-05-24 12:49:01,  2016-05-24 12:50:11,  70,  modelParams|sensorParams|encoders|field23:n_147.modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|_classifierInput|n_151,  4000,  None,  None,  151,  None,  None,  0.025075,  147,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8334,  completed,  eof,  2016-05-24 12:49:02,  2016-05-24 12:50:16,  74,  modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|field24:n_147.modelParams|sensorParams|encoders|_classifierInput|n_151,  4000,  None,  None,  151,  None,  None,  0.025075,  None,  None,  None,  None,  None,  None,  None,  None,  None,  147,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8335,  completed,  eof,  2016-05-24 12:49:03,  2016-05-24 12:50:15,  72,  modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|field3:n_147.modelParams|sensorParams|encoders|_classifierInput|n_151,  4000,  None,  None,  151,  None,  None,  0.025075,  None,  147,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8336,  completed,  eof,  2016-05-24 12:49:12,  2016-05-24 12:50:25,  73,  modelParams|sensorParams|encoders|field4:n_147.modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|_classifierInput|n_151,  4000,  None,  None,  151,  None,  None,  0.025075,  None,  None,  None,  None,  None,  None,  None,  None,  147,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8347,  completed,  eof,  2016-05-24 12:49:14,  2016-05-24 12:50:23,  69,  modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|sensorParams|encoders|field5:n_147,  4000,  None,  None,  151,  None,  None,  0.025075,  None,  None,  147,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8348,  completed,  eof,  2016-05-24 12:49:47,  2016-05-24 12:50:58,  71,  modelParams|sensorParams|encoders|field6:n_147.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|clParams|alpha_0.025075,  4000,  None,  None,  151,  None,  None,  0.025075,  None,  None,  None,  None,  None,  None,  147,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8349,  completed,  eof,  2016-05-24 12:50:09,  2016-05-24 12:51:22,  73,  modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|sensorParams|encoders|field7:n_147,  4000,  None,  None,  151,  None,  None,  0.025075,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  147,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8350,  completed,  eof,  2016-05-24 12:50:11,  2016-05-24 12:51:20,  69,  modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|field8:n_147,  4000,  None,  None,  151,  None,  None,  0.025075,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  147,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8351,  completed,  eof,  2016-05-24 12:50:12,  2016-05-24 12:51:25,  73,  modelParams|sensorParams|encoders|field9:n_147.modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|_classifierInput|n_151,  4000,  None,  None,  151,  None,  None,  0.025075,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  147,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8352,  completed,  eof,  2016-05-24 12:50:16,  2016-05-24 12:51:29,  73,  modelParams|sensorParams|encoders|field1:n_396.modelParams|clParams|alpha_0.075025.modelParams|sensorParams|encoders|_classifierInput|n_398,  4000,  None,  None,  398,  None,  396,  0.075025,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8353,  completed,  eof,  2016-05-24 12:50:17,  2016-05-24 12:51:32,  75,  modelParams|sensorParams|encoders|field10:n_396.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|clParams|alpha_0.075025,  4000,  None,  None,  398,  None,  None,  0.075025,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  396,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8354,  completed,  eof,  2016-05-24 12:50:24,  2016-05-24 12:51:37,  73,  modelParams|clParams|alpha_0.075025.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|sensorParams|encoders|field11:n_396,  4000,  None,  None,  398,  None,  None,  0.075025,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  396,  None,  None,  None,  0.0,  0.0, 
1010,  8355,  completed,  eof,  2016-05-24 12:50:25,  2016-05-24 12:51:39,  74,  modelParams|sensorParams|encoders|field12:n_396.modelParams|clParams|alpha_0.075025.modelParams|sensorParams|encoders|_classifierInput|n_398,  4000,  None,  None,  398,  None,  None,  0.075025,  None,  None,  None,  None,  None,  396,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8356,  completed,  eof,  2016-05-24 12:50:59,  2016-05-24 12:52:10,  71,  modelParams|clParams|alpha_0.075025.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|sensorParams|encoders|field13:n_396,  4000,  None,  None,  398,  None,  None,  0.075025,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  396,  None,  0.0,  0.0, 
1010,  8357,  completed,  eof,  2016-05-24 12:51:21,  2016-05-24 12:52:37,  76,  modelParams|clParams|alpha_0.075025.modelParams|sensorParams|encoders|field15:n_396.modelParams|sensorParams|encoders|_classifierInput|n_398,  4000,  None,  None,  398,  None,  None,  0.075025,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  396,  None,  None,  0.0,  0.0, 
1010,  8358,  completed,  eof,  2016-05-24 12:51:23,  2016-05-24 12:52:36,  73,  modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|clParams|alpha_0.075025.modelParams|sensorParams|encoders|field16:n_396,  4000,  None,  None,  398,  None,  None,  0.075025,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  396,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8359,  completed,  eof,  2016-05-24 12:51:25,  2016-05-24 12:52:40,  75,  modelParams|sensorParams|encoders|field17:n_396.modelParams|clParams|alpha_0.075025.modelParams|sensorParams|encoders|_classifierInput|n_398,  4000,  None,  None,  398,  None,  None,  0.075025,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  396,  0.0,  0.0, 
1010,  8360,  completed,  eof,  2016-05-24 12:51:29,  2016-05-24 12:52:44,  75,  modelParams|clParams|alpha_0.075025.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|sensorParams|encoders|field18:n_396,  4000,  396,  None,  398,  None,  None,  0.075025,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8361,  completed,  eof,  2016-05-24 12:51:33,  2016-05-24 12:52:49,  76,  modelParams|clParams|alpha_0.075025.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|sensorParams|encoders|field19:n_396,  4000,  None,  396,  398,  None,  None,  0.075025,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8362,  completed,  eof,  2016-05-24 12:51:37,  2016-05-24 12:52:52,  75,  modelParams|clParams|alpha_0.075025.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|sensorParams|encoders|field2:n_396,  4000,  None,  None,  398,  None,  None,  0.075025,  None,  None,  None,  None,  396,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8363,  completed,  eof,  2016-05-24 12:51:40,  2016-05-24 12:52:54,  74,  modelParams|clParams|alpha_0.075025.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|sensorParams|encoders|field20:n_396,  4000,  None,  None,  398,  None,  None,  0.075025,  None,  None,  None,  None,  None,  None,  None,  396,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8364,  completed,  eof,  2016-05-24 12:52:12,  2016-05-24 12:53:22,  70,  modelParams|sensorParams|encoders|field21:n_396.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|clParams|alpha_0.075025,  4000,  None,  None,  398,  None,  None,  0.075025,  None,  None,  None,  396,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8365,  completed,  eof,  2016-05-24 12:52:37,  2016-05-24 12:53:54,  77,  modelParams|clParams|alpha_0.075025.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|sensorParams|encoders|field22:n_396,  4000,  None,  None,  398,  396,  None,  0.075025,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8366,  completed,  eof,  2016-05-24 12:52:38,  2016-05-24 12:53:53,  75,  modelParams|sensorParams|encoders|field23:n_396.modelParams|clParams|alpha_0.075025.modelParams|sensorParams|encoders|_classifierInput|n_398,  4000,  None,  None,  398,  None,  None,  0.075025,  396,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8367,  completed,  eof,  2016-05-24 12:52:42,  2016-05-24 12:53:53,  71,  modelParams|clParams|alpha_0.075025.modelParams|sensorParams|encoders|field24:n_396.modelParams|sensorParams|encoders|_classifierInput|n_398,  4000,  None,  None,  398,  None,  None,  0.075025,  None,  None,  None,  None,  None,  None,  None,  None,  None,  396,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8368,  completed,  eof,  2016-05-24 12:52:45,  2016-05-24 12:53:59,  74,  modelParams|clParams|alpha_0.075025.modelParams|sensorParams|encoders|field3:n_396.modelParams|sensorParams|encoders|_classifierInput|n_398,  4000,  None,  None,  398,  None,  None,  0.075025,  None,  396,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8369,  completed,  eof,  2016-05-24 12:52:50,  2016-05-24 12:54:02,  72,  modelParams|sensorParams|encoders|field4:n_396.modelParams|clParams|alpha_0.075025.modelParams|sensorParams|encoders|_classifierInput|n_398,  4000,  None,  None,  398,  None,  None,  0.075025,  None,  None,  None,  None,  None,  None,  None,  None,  396,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8370,  completed,  eof,  2016-05-24 12:52:53,  2016-05-24 12:54:06,  73,  modelParams|clParams|alpha_0.075025.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|sensorParams|encoders|field5:n_396,  4000,  None,  None,  398,  None,  None,  0.075025,  None,  None,  396,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8371,  completed,  eof,  2016-05-24 12:52:55,  2016-05-24 12:54:10,  75,  modelParams|sensorParams|encoders|field6:n_396.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|clParams|alpha_0.075025,  4000,  None,  None,  398,  None,  None,  0.075025,  None,  None,  None,  None,  None,  None,  396,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8372,  completed,  eof,  2016-05-24 12:53:23,  2016-05-24 12:54:35,  72,  modelParams|clParams|alpha_0.075025.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|sensorParams|encoders|field7:n_396,  4000,  None,  None,  398,  None,  None,  0.075025,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  396,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8373,  completed,  eof,  2016-05-24 12:53:54,  2016-05-24 12:55:08,  74,  modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|clParams|alpha_0.075025.modelParams|sensorParams|encoders|field8:n_396,  4000,  None,  None,  398,  None,  None,  0.075025,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  396,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8388,  completed,  eof,  2016-05-24 12:53:56,  2016-05-24 12:55:10,  74,  modelParams|sensorParams|encoders|field9:n_396.modelParams|clParams|alpha_0.075025.modelParams|sensorParams|encoders|_classifierInput|n_398,  4000,  None,  None,  398,  None,  None,  0.075025,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  396,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8395,  completed,  eof,  2016-05-24 12:53:57,  2016-05-24 12:55:10,  73,  modelParams|sensorParams|encoders|field1:n_296.modelParams|clParams|alpha_0.055045.modelParams|sensorParams|encoders|_classifierInput|n_299,  4000,  None,  None,  299,  None,  296,  0.055045,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8396,  completed,  eof,  2016-05-24 12:54:01,  2016-05-24 12:55:13,  72,  modelParams|sensorParams|encoders|field10:n_296.modelParams|sensorParams|encoders|_classifierInput|n_299.modelParams|clParams|alpha_0.055045,  4000,  None,  None,  299,  None,  None,  0.055045,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  296,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8397,  completed,  eof,  2016-05-24 12:54:03,  2016-05-24 12:55:17,  74,  modelParams|clParams|alpha_0.055045.modelParams|sensorParams|encoders|_classifierInput|n_299.modelParams|sensorParams|encoders|field11:n_296,  4000,  None,  None,  299,  None,  None,  0.055045,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  296,  None,  None,  None,  0.0,  0.0, 
1010,  8398,  completed,  eof,  2016-05-24 12:54:07,  2016-05-24 12:55:22,  75,  modelParams|sensorParams|encoders|field12:n_296.modelParams|clParams|alpha_0.055045.modelParams|sensorParams|encoders|_classifierInput|n_299,  4000,  None,  None,  299,  None,  None,  0.055045,  None,  None,  None,  None,  None,  296,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8399,  completed,  eof,  2016-05-24 12:54:11,  2016-05-24 12:55:23,  72,  modelParams|clParams|alpha_0.055045.modelParams|sensorParams|encoders|_classifierInput|n_299.modelParams|sensorParams|encoders|field13:n_296,  4000,  None,  None,  299,  None,  None,  0.055045,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  296,  None,  0.0,  0.0, 
1010,  8400,  completed,  eof,  2016-05-24 12:54:36,  2016-05-24 12:55:45,  69,  modelParams|clParams|alpha_0.055045.modelParams|sensorParams|encoders|field15:n_296.modelParams|sensorParams|encoders|_classifierInput|n_299,  4000,  None,  None,  299,  None,  None,  0.055045,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  296,  None,  None,  0.0,  0.0, 
1010,  8401,  completed,  eof,  2016-05-24 12:55:09,  2016-05-24 12:56:22,  73,  modelParams|sensorParams|encoders|_classifierInput|n_299.modelParams|clParams|alpha_0.055045.modelParams|sensorParams|encoders|field16:n_296,  4000,  None,  None,  299,  None,  None,  0.055045,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  296,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8402,  completed,  eof,  2016-05-24 12:55:11,  2016-05-24 12:56:24,  73,  modelParams|sensorParams|encoders|field17:n_296.modelParams|clParams|alpha_0.055045.modelParams|sensorParams|encoders|_classifierInput|n_299,  4000,  None,  None,  299,  None,  None,  0.055045,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  296,  0.0,  0.0, 
1010,  8403,  completed,  eof,  2016-05-24 12:55:12,  2016-05-24 12:56:25,  73,  modelParams|clParams|alpha_0.055045.modelParams|sensorParams|encoders|_classifierInput|n_299.modelParams|sensorParams|encoders|field18:n_296,  4000,  296,  None,  299,  None,  None,  0.055045,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8404,  completed,  eof,  2016-05-24 12:55:15,  2016-05-24 12:56:30,  75,  modelParams|clParams|alpha_0.055045.modelParams|sensorParams|encoders|_classifierInput|n_299.modelParams|sensorParams|encoders|field19:n_296,  4000,  None,  296,  299,  None,  None,  0.055045,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
