jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|field18:n,  modelParams|sensorParams|encoders|field19:n,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|sensorParams|encoders|field22:n,  modelParams|sensorParams|encoders|field1:n,  modelParams|clParams|alpha,  modelParams|sensorParams|encoders|field23:n,  modelParams|sensorParams|encoders|field3:n,  modelParams|sensorParams|encoders|field5:n,  modelParams|sensorParams|encoders|field21:n,  modelParams|sensorParams|encoders|field2:n,  modelParams|sensorParams|encoders|field12:n,  modelParams|sensorParams|encoders|field6:n,  modelParams|sensorParams|encoders|field20:n,  modelParams|sensorParams|encoders|field4:n,  modelParams|sensorParams|encoders|field24:n,  modelParams|sensorParams|encoders|field8:n,  modelParams|sensorParams|encoders|field10:n,  modelParams|sensorParams|encoders|field7:n,  modelParams|sensorParams|encoders|field16:n,  modelParams|sensorParams|encoders|field9:n,  modelParams|sensorParams|encoders|field11:n,  modelParams|sensorParams|encoders|field15:n,  modelParams|sensorParams|encoders|field13:n,  modelParams|sensorParams|encoders|field17:n,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[0]:window=1000:field=classification,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[0]:window=1000:field=classification, 
1010,  8250,  completed,  eof,  2016-05-24 12:39:34,  2016-05-24 12:40:46,  72,  modelParams|clParams|alpha_0.05005.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|sensorParams|encoders|field7:n_272,  4000,  None,  None,  275,  None,  None,  0.05005,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  272,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8251,  completed,  eof,  2016-05-24 12:39:40,  2016-05-24 12:40:52,  72,  modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|clParams|alpha_0.05005.modelParams|sensorParams|encoders|field8:n_272,  4000,  None,  None,  275,  None,  None,  0.05005,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  272,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8252,  completed,  eof,  2016-05-24 12:39:43,  2016-05-24 12:40:56,  73,  modelParams|sensorParams|encoders|field9:n_272.modelParams|clParams|alpha_0.05005.modelParams|sensorParams|encoders|_classifierInput|n_275,  4000,  None,  None,  275,  None,  None,  0.05005,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  272,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8253,  completed,  eof,  2016-05-24 12:39:44,  2016-05-24 12:40:53,  69,  modelParams|sensorParams|encoders|field1:n_22.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|_classifierInput|n_28,  4000,  None,  None,  28,  None,  22,  0.0001,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8254,  completed,  eof,  2016-05-24 12:40:35,  2016-05-24 12:41:45,  70,  modelParams|sensorParams|encoders|field10:n_22.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|clParams|alpha_0.0001,  4000,  None,  None,  28,  None,  None,  0.0001,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  22,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8255,  completed,  eof,  2016-05-24 12:40:40,  2016-05-24 12:41:48,  68,  modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|sensorParams|encoders|field11:n_22,  4000,  None,  None,  28,  None,  None,  0.0001,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  22,  None,  None,  None,  0.0,  0.0, 
1010,  8256,  completed,  eof,  2016-05-24 12:40:43,  2016-05-24 12:41:54,  71,  modelParams|sensorParams|encoders|field12:n_22.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|_classifierInput|n_28,  4000,  None,  None,  28,  None,  None,  0.0001,  None,  None,  None,  None,  None,  22,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8257,  completed,  eof,  2016-05-24 12:40:46,  2016-05-24 12:41:57,  71,  modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|sensorParams|encoders|field13:n_22,  4000,  None,  None,  28,  None,  None,  0.0001,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  22,  None,  0.0,  0.0, 
1010,  8258,  completed,  eof,  2016-05-24 12:40:47,  2016-05-24 12:41:56,  69,  modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|field15:n_22.modelParams|sensorParams|encoders|_classifierInput|n_28,  4000,  None,  None,  28,  None,  None,  0.0001,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  22,  None,  None,  0.0,  0.0, 
1010,  8259,  completed,  eof,  2016-05-24 12:40:52,  2016-05-24 12:42:02,  70,  modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|field16:n_22,  4000,  None,  None,  28,  None,  None,  0.0001,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  22,  None,  None,  None,  None,  None,  0.0,  0.0, 
